CVE,CVSS version,CVSS,EPSS,EPSS percentile
CVE-2002-0025,cvssMetricV2,5.0,0.018940000,0.885120000
CVE-2002-0026,cvssMetricV2,7.5,0.004840000,0.761770000
CVE-2002-0027,cvssMetricV2,7.5,0.015870000,0.873830000
CVE-2002-0049,cvssMetricV2,6.4,0.014240000,0.866840000
CVE-2002-0050,cvssMetricV2,7.5,0.029740000,0.909540000
CVE-2002-0052,cvssMetricV2,5.0,0.117420000,0.954210000
CVE-2002-0053,cvssMetricV2,7.5,0.356710000,0.972680000
CVE-2002-0054,cvssMetricV2,7.5,0.036540000,0.918080000
CVE-2002-0055,cvssMetricV2,5.0,0.785200000,0.985480000
CVE-2002-0056,cvssMetricV2,7.5,0.089300000,0.947560000
CVE-2002-0057,cvssMetricV2,5.0,0.022120000,0.894300000
CVE-2002-0060,cvssMetricV2,7.5,0.011110000,0.847170000
CVE-2002-0062,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0063,cvssMetricV2,7.5,0.012290000,0.855480000
CVE-2002-0067,cvssMetricV2,7.5,0.006950000,0.804660000
CVE-2002-0068,cvssMetricV2,7.5,0.619680000,0.980490000
CVE-2002-0081,cvssMetricV2,7.5,0.936360000,0.993540000
CVE-2002-1619,cvssMetricV2,5.0,0.005690000,0.781910000
CVE-2002-0058,cvssMetricV2,5.0,0.005920000,0.785890000
CVE-2002-0059,cvssMetricV31,9.8,0.639930000,0.980880000
CVE-2002-0070,cvssMetricV2,7.6,0.073140000,0.941600000
CVE-2002-0082,cvssMetricV2,7.5,0.463730000,0.976060000
CVE-2002-0083,cvssMetricV2,10.0,0.017690000,0.880510000
CVE-2002-0084,cvssMetricV2,7.2,0.042960000,0.924100000
CVE-2002-0085,cvssMetricV2,5.0,0.029250000,0.908800000
CVE-2002-0086,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0088,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-2002-0089,cvssMetricV2,7.2,0.000760000,0.361820000
CVE-2002-0090,cvssMetricV2,7.2,0.000510000,0.233570000
CVE-2002-0091,cvssMetricV2,7.5,0.017210000,0.879000000
CVE-2002-0092,cvssMetricV2,5.0,0.033580000,0.914870000
CVE-2002-0164,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-2002-0076,cvssMetricV2,7.5,0.006920000,0.804180000
CVE-2002-0061,cvssMetricV2,7.5,0.191060000,0.963690000
CVE-2000-1210,cvssMetricV2,5.0,0.010940000,0.846160000
CVE-2001-1222,cvssMetricV2,5.0,0.002700000,0.680740000
CVE-2002-0094,cvssMetricV2,7.5,0.007840000,0.816230000
CVE-2002-0095,cvssMetricV2,7.5,0.039560000,0.921110000
CVE-2002-0096,cvssMetricV2,7.2,0.000590000,0.278160000
CVE-2002-0097,cvssMetricV2,7.5,0.007050000,0.805910000
CVE-2002-0098,cvssMetricV2,7.5,0.005550000,0.778820000
CVE-2002-0099,cvssMetricV2,5.0,0.010940000,0.846120000
CVE-2002-0100,cvssMetricV2,7.5,0.006440000,0.795940000
CVE-2002-0101,cvssMetricV2,5.0,0.000450000,0.188580000
CVE-2002-0102,cvssMetricV2,5.0,0.018400000,0.883110000
CVE-2002-0103,cvssMetricV2,4.6,0.000650000,0.315930000
CVE-2002-0104,cvssMetricV2,5.0,0.004720000,0.759110000
CVE-2002-0105,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0106,cvssMetricV2,5.0,0.009720000,0.836210000
CVE-2002-0107,cvssMetricV2,5.0,0.007520000,0.812370000
CVE-2002-0108,cvssMetricV2,7.5,0.014530000,0.868120000
CVE-2002-0109,cvssMetricV2,6.4,0.010420000,0.842060000
CVE-2002-0111,cvssMetricV2,7.5,0.009350000,0.832360000
CVE-2002-0112,cvssMetricV2,5.0,0.023700000,0.898260000
CVE-2002-0113,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-2002-0114,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-2002-0115,cvssMetricV2,5.0,0.016260000,0.875250000
CVE-2002-0116,cvssMetricV2,5.0,0.010940000,0.846120000
CVE-2002-0117,cvssMetricV2,7.5,0.093960000,0.948780000
CVE-2002-0118,cvssMetricV2,7.5,0.033430000,0.914710000
CVE-2002-0119,cvssMetricV2,5.0,0.003970000,0.737300000
CVE-2002-0122,cvssMetricV2,5.0,0.005210000,0.771590000
CVE-2002-0123,cvssMetricV2,7.5,0.009470000,0.833620000
CVE-2002-0124,cvssMetricV2,5.0,0.002210000,0.608020000
CVE-2002-0125,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0126,cvssMetricV2,7.5,0.063610000,0.937390000
CVE-2002-0127,cvssMetricV2,5.0,0.002510000,0.648840000
CVE-2002-0128,cvssMetricV2,7.5,0.235210000,0.966860000
CVE-2002-0130,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0131,cvssMetricV2,5.0,0.005210000,0.771560000
CVE-2002-0132,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-2002-0133,cvssMetricV2,7.5,0.081190000,0.944800000
CVE-2002-0134,cvssMetricV2,7.5,0.008950000,0.828620000
CVE-2002-0135,cvssMetricV2,5.0,0.032270000,0.913100000
CVE-2002-0136,cvssMetricV2,5.0,0.004500000,0.753610000
CVE-2002-0137,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-2002-0139,cvssMetricV2,7.5,0.007050000,0.805910000
CVE-2002-0140,cvssMetricV2,7.5,0.008130000,0.819850000
CVE-2002-0142,cvssMetricV2,7.5,0.063290000,0.937240000
CVE-2002-0143,cvssMetricV2,4.6,0.000420000,0.002880000
CVE-2002-0144,cvssMetricV2,7.5,0.004650000,0.757330000
CVE-2002-0145,cvssMetricV2,7.5,0.010100000,0.839410000
CVE-2002-0163,cvssMetricV2,7.5,0.305630000,0.970600000
CVE-2002-0162,cvssMetricV2,6.2,0.000420000,0.002880000
CVE-2002-0039,cvssMetricV2,5.0,0.001820000,0.566310000
CVE-2002-0078,cvssMetricV2,7.5,0.746390000,0.984230000
CVE-2001-1165,cvssMetricV2,4.6,0.000420000,0.002880000
CVE-2001-1171,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2001-1174,cvssMetricV2,7.5,0.072620000,0.941370000
CVE-2001-1175,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-1620,cvssMetricV2,5.0,0.012150000,0.854380000
CVE-2002-1639,cvssMetricV2,7.5,0.009520000,0.834150000
CVE-2002-1640,cvssMetricV2,6.8,0.015960000,0.874130000
CVE-2002-0158,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-2002-0017,cvssMetricV2,7.5,0.067060000,0.939120000
CVE-2002-0165,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0051,cvssMetricV31,7.8,0.001940000,0.579990000
CVE-2002-0151,cvssMetricV2,7.2,0.001040000,0.447210000
CVE-2002-1598,cvssMetricV2,4.6,0.000860000,0.392750000
CVE-2002-1591,cvssMetricV2,7.5,0.003210000,0.707770000
CVE-2002-0037,cvssMetricV2,7.5,0.022020000,0.893930000
CVE-2002-0041,cvssMetricV2,5.0,0.007410000,0.810820000
CVE-2002-0064,cvssMetricV2,7.2,0.000500000,0.230410000
CVE-2002-0065,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0066,cvssMetricV2,7.5,0.004870000,0.762640000
CVE-2002-0071,cvssMetricV2,7.5,0.229360000,0.966490000
CVE-2002-0072,cvssMetricV2,5.0,0.171420000,0.961720000
CVE-2002-0073,cvssMetricV2,5.0,0.964960000,0.997390000
CVE-2002-0074,cvssMetricV2,7.5,0.085220000,0.946000000
CVE-2002-0075,cvssMetricV2,7.5,0.067590000,0.939400000
CVE-2002-0079,cvssMetricV2,7.5,0.959570000,0.996310000
CVE-2002-0147,cvssMetricV2,7.5,0.214950000,0.965510000
CVE-2002-0148,cvssMetricV2,7.5,0.403570000,0.974230000
CVE-2002-0149,cvssMetricV2,7.5,0.214950000,0.965510000
CVE-2002-0150,cvssMetricV2,7.5,0.943340000,0.994210000
CVE-2002-0152,cvssMetricV2,7.5,0.047240000,0.927380000
CVE-2002-0153,cvssMetricV2,7.5,0.058260000,0.934520000
CVE-2002-0159,cvssMetricV2,7.5,0.021090000,0.891430000
CVE-2002-0160,cvssMetricV2,5.0,0.002880000,0.691300000
CVE-2002-0166,cvssMetricV2,7.5,0.017160000,0.878740000
CVE-2002-0167,cvssMetricV2,7.5,0.005670000,0.781280000
CVE-2002-0168,cvssMetricV2,7.5,0.005670000,0.781280000
CVE-2002-0170,cvssMetricV2,7.5,0.004350000,0.748830000
CVE-2002-0175,cvssMetricV2,4.6,0.001310000,0.495340000
CVE-2002-0176,cvssMetricV2,4.6,0.000950000,0.423590000
CVE-2002-0177,cvssMetricV2,7.5,0.145780000,0.958670000
CVE-2002-0179,cvssMetricV2,7.5,0.068180000,0.939670000
CVE-2002-0180,cvssMetricV2,7.5,0.064230000,0.937640000
CVE-2002-0181,cvssMetricV2,7.5,0.013040000,0.860140000
CVE-2002-1621,cvssMetricV2,10.0,0.018960000,0.885180000
CVE-2002-1602,cvssMetricV2,4.6,0.001380000,0.507160000
CVE-1999-1570,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-1592,cvssMetricV2,5.0,0.002760000,0.684700000
CVE-2002-0154,cvssMetricV2,7.5,0.064160000,0.937600000
CVE-2002-0157,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-2002-0171,cvssMetricV2,7.5,0.010090000,0.839330000
CVE-2002-0173,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0184,cvssMetricV31,7.8,0.001810000,0.564190000
CVE-2002-0185,cvssMetricV2,7.5,0.031960000,0.912650000
CVE-2002-0196,cvssMetricV2,6.4,0.005930000,0.786060000
CVE-2002-0197,cvssMetricV2,7.5,0.006150000,0.790500000
CVE-2002-0198,cvssMetricV2,10.0,0.067060000,0.939120000
CVE-2002-0199,cvssMetricV2,7.5,0.025540000,0.902050000
CVE-2002-0200,cvssMetricV2,5.0,0.009750000,0.836650000
CVE-2002-0201,cvssMetricV2,5.0,0.027680000,0.906320000
CVE-2002-0203,cvssMetricV2,5.0,0.003460000,0.719510000
CVE-2002-0204,cvssMetricV2,7.5,0.068180000,0.939670000
CVE-2002-0205,cvssMetricV2,7.5,0.007050000,0.805910000
CVE-2002-0206,cvssMetricV2,7.5,0.041350000,0.922750000
CVE-2002-0207,cvssMetricV2,7.5,0.226450000,0.966260000
CVE-2002-0208,cvssMetricV2,5.0,0.001930000,0.578720000
CVE-2002-0209,cvssMetricV2,5.0,0.005860000,0.784840000
CVE-2002-0210,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-2002-0211,cvssMetricV2,6.2,0.000420000,0.002880000
CVE-2002-0212,cvssMetricV2,7.5,0.007050000,0.805910000
CVE-2002-0215,cvssMetricV2,5.0,0.006320000,0.793970000
CVE-2002-0216,cvssMetricV2,5.0,0.003000000,0.697690000
CVE-2002-0217,cvssMetricV2,7.5,0.014380000,0.867460000
CVE-2002-0218,cvssMetricV2,7.2,0.000520000,0.240560000
CVE-2002-0219,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0220,cvssMetricV2,7.5,0.008370000,0.822530000
CVE-2002-0221,cvssMetricV2,5.0,0.005940000,0.786300000
CVE-2002-0222,cvssMetricV2,7.5,0.006150000,0.790440000
CVE-2002-0223,cvssMetricV2,7.5,0.005780000,0.783530000
CVE-2002-0224,cvssMetricV2,5.0,0.061750000,0.936350000
CVE-2002-0225,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-2002-0226,cvssMetricV2,7.5,0.011430000,0.849610000
CVE-2002-0227,cvssMetricV2,5.0,0.033380000,0.914640000
CVE-2002-0228,cvssMetricV2,5.0,0.962300000,0.996800000
CVE-2002-0229,cvssMetricV2,7.5,0.003000000,0.697570000
CVE-2002-0230,cvssMetricV2,5.0,0.020360000,0.889470000
CVE-2002-0231,cvssMetricV2,7.5,0.014140000,0.866210000
CVE-2002-1056,cvssMetricV2,7.5,0.151740000,0.959490000
CVE-2002-1280,cvssMetricV2,5.0,0.001200000,0.478240000
CVE-2001-1334,cvssMetricV2,5.0,0.019990000,0.888240000
CVE-2001-1340,cvssMetricV2,5.0,0.034780000,0.916380000
CVE-2002-1641,cvssMetricV2,10.0,0.009010000,0.829250000
CVE-2002-1447,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-2002-0033,cvssMetricV2,10.0,0.479570000,0.976530000
CVE-2002-0155,cvssMetricV2,7.5,0.052850000,0.931120000
CVE-2002-0169,cvssMetricV2,4.6,0.000590000,0.278160000
CVE-2002-0174,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0178,cvssMetricV2,7.2,0.001020000,0.437730000
CVE-2002-0188,cvssMetricV2,7.5,0.021130000,0.891600000
CVE-2002-0189,cvssMetricV2,7.5,0.150500000,0.959370000
CVE-2002-0190,cvssMetricV2,7.5,0.047220000,0.927340000
CVE-2002-0191,cvssMetricV2,5.0,0.028070000,0.906860000
CVE-2002-0193,cvssMetricV2,7.5,0.064680000,0.937860000
CVE-2002-0232,cvssMetricV2,5.0,0.006380000,0.794950000
CVE-2002-0233,cvssMetricV2,5.0,0.002210000,0.608020000
CVE-2002-0235,cvssMetricV2,7.5,0.006970000,0.804920000
CVE-2002-0236,cvssMetricV2,7.5,0.032750000,0.913820000
CVE-2002-0237,cvssMetricV2,7.5,0.064860000,0.937940000
CVE-2002-0238,cvssMetricV2,7.5,0.006960000,0.804750000
CVE-2002-0239,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-2002-0240,cvssMetricV2,5.0,0.004970000,0.764990000
CVE-2002-0241,cvssMetricV2,7.5,0.006420000,0.795530000
CVE-2002-0242,cvssMetricV2,7.5,0.011720000,0.851710000
CVE-2002-0243,cvssMetricV2,7.5,0.007270000,0.809090000
CVE-2002-0244,cvssMetricV2,7.5,0.026380000,0.903790000
CVE-2002-0245,cvssMetricV2,7.5,0.007050000,0.805910000
CVE-2002-0246,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-2002-0247,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0248,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0249,cvssMetricV2,5.0,0.019450000,0.886720000
CVE-2002-0250,cvssMetricV2,7.5,0.012810000,0.858820000
CVE-2002-0251,cvssMetricV2,7.5,0.049900000,0.929270000
CVE-2002-0252,cvssMetricV2,7.5,0.006830000,0.802780000
CVE-2002-0253,cvssMetricV2,5.0,0.006260000,0.792900000
CVE-2002-0254,cvssMetricV2,5.0,0.002710000,0.681110000
CVE-2002-0255,cvssMetricV2,10.0,0.010100000,0.839410000
CVE-2002-0256,cvssMetricV2,5.0,0.033400000,0.914660000
CVE-2002-0257,cvssMetricV2,7.5,0.052950000,0.931170000
CVE-2002-0258,cvssMetricV2,7.5,0.005130000,0.769710000
CVE-2002-0259,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-2002-0260,cvssMetricV2,7.5,0.063610000,0.937390000
CVE-2002-0261,cvssMetricV2,7.5,0.004110000,0.741390000
CVE-2002-0262,cvssMetricV2,5.0,0.002210000,0.608020000
CVE-2002-0263,cvssMetricV2,7.5,0.038380000,0.919860000
CVE-2002-0264,cvssMetricV2,7.5,0.012950000,0.859630000
CVE-2002-0265,cvssMetricV2,4.6,0.000420000,0.002880000
CVE-2002-0266,cvssMetricV2,5.0,0.017820000,0.881020000
CVE-2002-0267,cvssMetricV2,10.0,0.007050000,0.805910000
CVE-2002-0268,cvssMetricV2,7.2,0.003080000,0.701740000
CVE-2002-0269,cvssMetricV2,7.5,0.016850000,0.877630000
CVE-2002-0270,cvssMetricV2,4.3,0.001100000,0.459690000
CVE-2002-0356,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0362,cvssMetricV2,7.5,0.024010000,0.899110000
CVE-2002-0363,cvssMetricV2,7.5,0.003600000,0.724590000
CVE-2002-0374,cvssMetricV2,7.5,0.008950000,0.828680000
CVE-2002-0375,cvssMetricV2,5.0,0.026000000,0.903140000
CVE-2002-0272,cvssMetricV2,10.0,0.047540000,0.927600000
